#This file contains all possible configurations. The only supported configurations are the public configurations.
#Section Name,Setting Name,Type,Default Value,Upgrade Policy,Setting Type,Config Found In,Description
ReplicatedStore,LogTruncationIntervalInMinutes,int,45,Dynamic,INTERNAL,src\Store\StoreConfig.h,
Testability,UnreliableTransportRecurringTimer,TimeSpan,Common::TimeSpan::FromSeconds(60 * 1),Dynamic,INTERNAL,src\Testability\TestabilityConfig.h,Specify timespan in seconds. The timeout value for checking the transport behaviors applied; 
Testability,UnreliableTransportWarningTimeout,TimeSpan,Common::TimeSpan::FromSeconds(60 * 30),Dynamic,INTERNAL,src\Testability\TestabilityConfig.h,Specify timespan in seconds. The timeout to raise warning if tranport behavior is applied beyond threshold. 
Testability,MaxQueryOperationThreads,uint,0,Static,INTERNAL,src\Testability\TestabilityConfig.h,The maximum number of parallel threads allowed to process 
Testability,QueryQueueSize,int,500,Static,INTERNAL,src\Testability\TestabilityConfig.h,The size of the query job queue 
Transport,ThreadThrottle,uint,400,Dynamic,PUBLIC,src\Transport\TransportConfig.h,The ceiling for the number of active activities in fabric.exe Once the threshold is reached; incoming messages can be dropped. setting to 0 will disable thread count throttling. This is only applicable for fabric.exe. 
Transport,ThreadTestLimit,uint,0,Static,INTERNAL,src\Transport\TransportConfig.h,Limit how many threads are allowed in testing; crash the process immediately when reaching the limit. setting to 0 will disable thread count test limit 
Transport,ThrottleTestAssertThreshold,TimeSpan,Common::TimeSpan::FromSeconds(0),Static,INTERNAL,src\Transport\TransportConfig.h,Specify timespan in seconds. If the thread count exceeds the configured ThreadThrottle value for ThrottleTestAssertThreshold consecutive performance measurements; then a TestAssert is triggered. setting to 0 will disable the TestAssert. 
Transport,MemoryThrottleInMB,uint,8192,Dynamic,PUBLIC,src\Transport\TransportConfig.h,The process has this configurable value number of memory as a threshold. Once the threshold is reached; incoming messages can be dropped. setting to 0 will disable memory throttling. This is only applicable for fabric.exe. 
Transport,MemoryThrottleInterval,TimeSpan,Common::TimeSpan::FromSeconds(30),Static,INTERNAL,src\Transport\TransportConfig.h,Specify timespan in seconds. The interval to apply memory throttle; after which memory throttle limit will be increased by MemoryThrottleIncrementRatio. 
Transport,MemoryStableInterval,TimeSpan,Common::TimeSpan::FromSeconds(1800),Static,INTERNAL,src\Transport\TransportConfig.h,Specify timespan in seconds. The interval from which the stable memory consumption is calculated.  If the stable consumption average is close to the threshold by the increment ratio; threshold will be increased. 
Transport,MemoryThrottleIncrementRatio,double,0.1,Static,INTERNAL,src\Transport\TransportConfig.h,The ratio to increase the memory throttle limit. 
Transport,MemoryThrottleUpperLimitInMB,uint,16384,Dynamic,PUBLIC,src\Transport\TransportConfig.h,The upper limit of memory consumption.  If memory is above this limit for MemoryThrottleInterval; the process will be restarted.  0 if no upper limit. 
Transport,IncomingConnectionThrottle,uint,10000,Dynamic,INTERNAL,src\Transport\TransportConfig.h,Incoming connections will be dropped when reaching this threshold. 
Transport,AcceptRetryDelay,TimeSpan,Common::TimeSpan::FromSeconds(3),Dynamic,INTERNAL,src\Transport\TransportConfig.h,Specify timespan in seconds. Delay before retry accept on failure 
Transport,ResolveOption,wstring,L"unspecified",Static,PUBLIC,src\Transport\TransportConfig.h,Determines how FQDN are resolved.  Valid values are "unspecified/ipv4/ipv6". 
Transport,TcpReceiveBufferSize,uint,64 * 1024,Static,INTERNAL,src\Transport\TransportConfig.h,
Transport,DefaultReceiveChunkSize,uint,4*1024,Static,INTERNAL,src\Transport\TransportConfig.h,Receive chunk size for non-secure mode 
Transport,SslReceiveChunkSize,uint,64*1024,Static,INTERNAL,src\Transport\TransportConfig.h,Chunk size of SSL receive buffer; it must be at least twice as large as SSL record size: SecPkgContext_StreamSizes{cbHeader + cbMaximumMessage + cbTrailer} 
Transport,DefaultOutgoingMessageExpiration,TimeSpan,Common::TimeSpan::FromSeconds(180),Static,INTERNAL,src\Transport\TransportConfig.h,Specify timespan in seconds. Indicate how long an outgoing message can be queued until being sent or dropped; set to 0 to disable 
Transport,OutgoingMessageExpirationCheckInterval,TimeSpan,Common::TimeSpan::FromSeconds(30),Static,INTERNAL,src\Transport\TransportConfig.h,Specify timespan in seconds. Indicate how often periodic outgoing message expiration check is done; set to 0 to disable 
Transport,ListenerStateTraceInterval,TimeSpan,Common::TimeSpan::FromMinutes(60),Static,INTERNAL,src\Transport\TransportConfig.h,Specify timespan in seconds. Interval of periodic listener state trace; set to 0 to disable. 
Transport,DefaultSendQueueSizeLimit,uint,64 * 1024 * 1024,Static,INTERNAL,src\Transport\TransportConfig.h,Default send queue size limit in bytes; per target; set to 0 to disable 
Transport,MinSendQueueCapacityInMessageCount,uint,1,Static,INTERNAL,src\Transport\TransportConfig.h,To make sure send queue size limit is large enough for a given send queue to hold at lease some messages at max message size. 
Transport,DynamicListenPortTrialMax,uint,3,Static,INTERNAL,src\Transport\TransportConfig.h,When listen address has hostname and "ResolveOption" set to "unspecified"; we need to listen on both IPv4 0.0.0.0 and IPv6 [::]; and we need to make sure the two listen ports are the same; otherwise we will have to publish two separate listen addresses instead of one with hostname. The following setting specify how many times we retry on finding a dynamic listen port common to IPv4 and IPv6. 
Transport,DynamicListenPortRetryDelay,TimeSpan,Common::TimeSpan::FromSeconds(1),Static,PUBLIC,src\Transport\TransportConfig.h,Specify timespan in seconds. Retry delay of choosing dynamic listen port for hostname address; see DynamicListenPortTrialMax 
Transport,IpcMaxMessageSize,uint,16*1024*1024,Static,INTERNAL,src\Transport\TransportConfig.h,MaxMessageSize for IPC 
Transport,ConnectionIdleTimeout,TimeSpan,Common::TimeSpan::FromSeconds(300),Static,INTERNAL,src\Transport\TransportConfig.h,Specify timespan in seconds. Connection idle timeout: connection gets closed after being inactive for a while Setting to 0 or negative to disable 
Transport,ConnectionCleanupThreadMax,uint,10,Static,INTERNAL,src\Transport\TransportConfig.h,Maximum for the number of connection cleanup threads 
Transport,SendTargetSoftLimit,uint,1000,Static,DEPRECATED,src\Transport\TransportConfig.h,When cleaning up an idle connection; if its send target still have external reference counts; the following threshold will be checked. The connection is cleaned up only if the total number of send targets reaches the threshold. Setting to 0 or negative value will disable such threshold checking. 
Transport,ReceiveMissingThreshold,TimeSpan,Common::TimeSpan::FromSeconds(200),Static,INTERNAL,src\Transport\TransportConfig.h,Specify timespan in seconds. If no receive is posted for the threshold; something is probably stuck and an assert will be fired. Setting to 0 or negative to disable. 
Transport,FailFastProbabilityOnReceiveMissingDetected,double,0.1,Dynamic,INTERNAL,src\Transport\TransportConfig.h,Probability to fail fast when receive missing is detected 
Transport,ConnectionOpenTimeout,TimeSpan,Common::TimeSpan::FromSeconds(60),Static,PUBLIC,src\Transport\TransportConfig.h,Specify timespan in seconds. Timeout for connection setup on both incoming and accepting side (including security negotiation in secure mode) 
Transport,ConnectionConfirmWaitLimit,TimeSpan,Common::TimeSpan::FromSeconds(10),Static,DEPRECATED,src\Transport\TransportConfig.h,Specify timespan in seconds. How long can messages be sent on a connection with unconfirmed instance 
Transport,IpcReconnectDelay,TimeSpan,Common::TimeSpan::FromSeconds(3),Static,INTERNAL,src\Transport\TransportConfig.h,Specify timespan in seconds. How long IpcClient waits before reconnecting; after connection failure 
Transport,IpcClientDisconnectLimit,uint,100,Dynamic,INTERNAL,src\Transport\TransportConfig.h,IpcClient exits process when disconnect count reaches the following limit; set to 0 to disable such process exit. 
Transport,DefaultCloseDelay,TimeSpan,Common::TimeSpan::FromSeconds(60),Dynamic,DEPRECATED,src\Transport\TransportConfig.h,Specify timespan in seconds. Default close delay for scheduled close 
Transport,CloseDrainTimeout,TimeSpan,Common::TimeSpan::FromSeconds(5),Dynamic,INTERNAL,src\Transport\TransportConfig.h,Specify timespan in seconds. Timeout for draining send when closing a connection 
Transport,TcpFastLoopbackEnabled,bool,true,Dynamic,INTERNAL,src\Transport\TransportConfig.h,Whether to enable TCP fast loopback 
Transport,TcpNoDelayEnabled,bool,true,Static,INTERNAL,src\Transport\TransportConfig.h,Whether to enable TCP_NODELAY 
Transport,TcpListenBacklog,int,0,Static,INTERNAL,src\Transport\TransportConfig.h,TCP listen backlog; default value 0 is interpreted as SOMAXCONN 
Transport,InMemoryTransportEnabled,bool,false,Static,TEST,src\Transport\TransportConfig.h,Whether to enable in-memory channel. 
Transport,EventLoopConcurrency,uint,0,Static,INTERNAL,src\Transport\TransportConfig.h,Count of concurrent event loops for sockets; linux only; default to 0 to use processor current. 
Transport,EventLoopCleanupDelay,TimeSpan,Common::TimeSpan::FromSeconds(30),Static,INTERNAL,src\Transport\TransportConfig.h,Specify timespan in seconds. Cleanup delay for fd context used in event loop 
Transport,UseUnreliableForRequestReply,bool,false,Static,INTERNAL,src\Transport\TransportConfig.h,Enable support for Unreliable over IPC 
Transport,TestOnlyValidateIPv6Usage,bool,false,Static,TEST,src\Transport\TransportConfig.h,For testing IPv6 usage.  If true; transport will fail open if the endpoint is not an IPv6 address 
UnreliableTransport,MaxAllowedDelayInSeconds,TimeSpan,Common::TimeSpan::FromSeconds(40),Static,INTERNAL,src\Transport\UnreliableTransportConfig.h,Specify timespan in seconds. 
FabricTest,UseRandomReplicatorSettings,bool,false,Static,INTERNAL,test\FabricTest\FabricTestCommonConfig.h,
FabricTest,StoreReplicationTimeout,TimeSpan,Common::TimeSpan::FromSeconds(90),Static,INTERNAL,test\FabricTest\FabricTestCommonConfig.h,Specify timespan in seconds. 
FabricTest,ServiceDescriptorLowRange,int64,0,Static,INTERNAL,test\FabricTest\FabricTestSessionConfig.h,
FabricTest,ServiceDescriptorHighRange,int64,100,Static,INTERNAL,test\FabricTest\FabricTestSessionConfig.h,
FabricTest,ResolveServiceBufferCount,int,1,Static,INTERNAL,test\FabricTest\FabricTestSessionConfig.h,
FabricTest,NodeOpenMaxRetryCount,int,5,Static,INTERNAL,test\FabricTest\FabricTestSessionConfig.h,
FabricTest,StoreClientCommandQuorumLossRetryCount,int,5,Static,INTERNAL,test\FabricTest\FabricTestSessionConfig.h,
FabricTest,QueryOperationRetryCount,int,15,Static,INTERNAL,test\FabricTest\FabricTestSessionConfig.h,
FabricTest,VerifyTimeout,TimeSpan,Common::TimeSpan::FromSeconds(60),Static,INTERNAL,test\FabricTest\FabricTestSessionConfig.h,Specify timespan in seconds. 
FabricTest,VerifyUpgradeTimeout,TimeSpan,Common::TimeSpan::FromSeconds(300),Static,INTERNAL,test\FabricTest\FabricTestSessionConfig.h,Specify timespan in seconds. 
FabricTest,NamingOperationTimeout,TimeSpan,Common::TimeSpan::FromSeconds(60),Static,INTERNAL,test\FabricTest\FabricTestSessionConfig.h,Specify timespan in seconds. 
FabricTest,NamingOperationRetryTimeout,TimeSpan,Common::TimeSpan::FromSeconds(60),Static,INTERNAL,test\FabricTest\FabricTestSessionConfig.h,Specify timespan in seconds. 
FabricTest,NamingResolveRetryTimeout,TimeSpan,Common::TimeSpan::FromSeconds(30),Static,INTERNAL,test\FabricTest\FabricTestSessionConfig.h,Specify timespan in seconds. 
FabricTest,NamingOperationRetryDelay,TimeSpan,Common::TimeSpan::FromSeconds(2),Static,INTERNAL,test\FabricTest\FabricTestSessionConfig.h,Specify timespan in seconds. 
FabricTest,QueryOperationRetryDelay,TimeSpan,Common::TimeSpan::FromSeconds(5),Static,INTERNAL,test\FabricTest\FabricTestSessionConfig.h,Specify timespan in seconds. 
FabricTest,StoreClientTimeout,TimeSpan,Common::TimeSpan::FromSeconds(90),Static,INTERNAL,test\FabricTest\FabricTestSessionConfig.h,Specify timespan in seconds. 
FabricTest,ReportLoadInterval,TimeSpan,Common::TimeSpan::FromSeconds(100),Static,INTERNAL,test\FabricTest\FabricTestSessionConfig.h,Specify timespan in seconds. 
FabricTest,HostingOpenCloseTimeout,TimeSpan,Common::TimeSpan::FromSeconds(90),Static,INTERNAL,test\FabricTest\FabricTestSessionConfig.h,Specify timespan in seconds. 
FabricTest,MaxClientSessionIdleTimeout,TimeSpan,Common::TimeSpan::FromSeconds(25),Static,INTERNAL,test\FabricTest\FabricTestSessionConfig.h,Specify timespan in seconds. 
FabricTest,NodeDeallocationTimeout,TimeSpan,Common::TimeSpan::FromSeconds(300),Static,INTERNAL,test\FabricTest\FabricTestSessionConfig.h,Specify timespan in seconds. 
FabricTest,OpenTimeout,TimeSpan,Common::TimeSpan::FromSeconds(90),Static,INTERNAL,test\FabricTest\FabricTestSessionConfig.h,Specify timespan in seconds. 
FabricTest,ApiDelayInterval,TimeSpan,Common::TimeSpan::FromSeconds(5),Static,INTERNAL,test\FabricTest\FabricTestSessionConfig.h,Specify timespan in seconds. 
FabricTest,DelayOpenAfterAbortNode,TimeSpan,Common::TimeSpan::FromSeconds(5),Static,INTERNAL,test\FabricTest\FabricTestSessionConfig.h,Specify timespan in seconds. 
FabricTest,PredeploymentTimeout,TimeSpan,Common::TimeSpan::FromSeconds(120),Static,INTERNAL,test\FabricTest\FabricTestSessionConfig.h,Specify timespan in seconds. 
FabricTest,AllowServiceAndFULossOnRebuild,bool,false,Static,INTERNAL,test\FabricTest\FabricTestSessionConfig.h,
FabricTest,AllowUnexpectedFUs,bool,false,Static,INTERNAL,test\FabricTest\FabricTestSessionConfig.h,
FabricTest,AllowHostFailureOnUpgrade,bool,false,Static,INTERNAL,test\FabricTest\FabricTestSessionConfig.h,
FabricTest,AllowQuoumLostFailoverUnitsOnVerify,bool,true,Static,INTERNAL,test\FabricTest\FabricTestSessionConfig.h,
FabricTest,ChangeServiceLocationOnChangeRole,bool,false,Static,INTERNAL,test\FabricTest\FabricTestSessionConfig.h,
FabricTest,UseEtw,bool,false,Static,INTERNAL,test\FabricTest\FabricTestSessionConfig.h,
FabricTest,SkipDeleteVerifyForQuorumLostServices,bool,false,Static,INTERNAL,test\FabricTest\FabricTestSessionConfig.h,
